iso3,gcm,scenario,variable,from_year,to_year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
GRC,bccr_bcm2_0,b1,tas,2060,2079,34.284744262695,34.0496246337879,34.3391998291015,34.4626708984405,33.7054260253904,34.0758483886706,35.098901367187864,34.66959228515681,33.88295898437488,33.0714996337892,32.91561889648459,32.9986724853515
GRC,bccr_bcm2_0,a2,tas,2080,2099,36.138586425783004,36.509347534179,36.393020629884,37.72069091797,36.65856628418,38.789053344727,39.072210693359,39.611138916015,38.311569213868,36.629168701172,35.445983886721,35.764947509768
GRC,bccr_bcm2_0,b1,tas,2080,2099,35.402346801758,34.280551147459,34.2692901611329,34.923599243165,35.428756713868,35.72012023926,35.868927001952,34.577450561523804,34.1563323974616,33.6033142089857,33.479144287109,32.9378479003905
IND,bccr_bcm2_0,a2,tas,2020,2039,33.69680240597353,33.819538892897626,33.709869816873294,33.48806849116775,33.656529735464126,33.512800854707855,33.6506909395742,33.10423243699899,33.2768349436533,33.42600497355509,33.62012123850629,33.64682773826405
IND,bccr_bcm2_0,b1,tas,2020,2039,33.33641098157529,33.376269477236676,33.08989260513182,33.08667570131014,33.44154041931689,33.558856903346,33.206600222967005,32.87329690308698,33.05821722250055,33.136656202468174,33.63876226644612,33.57037650589351
IND,bccr_bcm2_0,a2,tas,2040,2059,34.706671034551164,34.99174388784189,34.42943298879909,34.26879828799118,34.69669292078609,34.52802118622068,33.92930130409945,33.61536454732469,33.87956726614366,34.14484188113495,34.8327476568974,34.66053793578025
IND,bccr_bcm2_0,b1,tas,2040,2059,34.15885260927985,34.59635736246032,33.747439656214894,33.765962313762174,34.29406489819449,33.99142218395734,33.810750559579475,33.55735479034153,33.629169403346175,34.00084466174644,34.29269403778285,34.02150722267368
IND,bccr_bcm2_0,a2,tas,2060,2079,36.523804116037525,35.91542501533894,35.93802817015485,36.470362192339365,36.47218757561855,35.69914626399979,35.21355299147913,34.99784373055524,35.16806619019623,35.67230413656306,36.2888092311072,35.838039945079416
IND,bccr_bcm2_0,b1,tas,2060,2079,34.57949626551296,34.84694627069796,34.3536846869818,34.79176209036277,34.929413976078685,34.42612785406912,34.011922380565444,33.84619653752471,33.94257628854367,34.13319199823721,34.310704324098296,33.76306284676622
IND,bccr_bcm2_0,a2,tas,2080,2099,38.47905187016064,38.77229300979997,38.13110756663,38.52008580570784,38.21010461317798,38.2405756317405,37.43753046356467,36.97668170760216,37.28477966848676,37.73948531699324,38.02599368475211,37.689469085963296
IND,bccr_bcm2_0,b1,tas,2080,2099,35.66125315438357,36.138738419524174,35.49072006360683,35.36374436099935,35.643328425314266,34.951543649318644,35.13701522962193,34.86644627393913,34.805222286798326,35.01340056562827,34.99292273057202,35.34082279711681
ISR,bccr_bcm2_0,a2,tas,2020,2039,32.72343872070308,33.31842529296884,32.82788574218768,32.73196411132808,33.77577514648136,33.415434570312684,33.51132324218912,33.36313964843732,33.21587890625,33.08754760742156,33.7878601074212,32.46178833007826
ISR,bccr_bcm2_0,b1,tas,2020,2039,33.34174926757772,33.170747070312316,33.06709106445308,33.04448120117228,33.90073364257736,32.50131713867192,33.68637939453116,33.77172119140688,33.198212890625,34.0977404785136,33.575087890625,32.35150756835931
